TRAVEL_ID,recommend_result_place
b_b004001,"['휘닉스평창 블루캐니언', '발왕산관광케이블카', '월정사', '대관령삼양목장', '대관령양떼목장', '오대산월정사 전나무숲길']"
b_b011604,['고석정꽃밭']
b_b000725,"['영금정', '속초관광수산시장', '속초해수욕장', '속초아이', '영랑호', '외옹치 바다향기로', '외옹치해변', '청초호수공원', '설악산소공원', '이마트 속초점']"
b_b000643,"['하슬라아트월드', '주문진해변', '정동심곡 바다부채길', '아르떼뮤지엄 강릉', '정동진해변', '경포대', '안목해변', '허균허난설헌기념관', '경포해수욕장', '경포아쿠아리움']"
b_b009272,"['경포대', '홈플러스 강릉점', '경포호', '정동진해변', '허균허난설헌기념공원', '아르떼뮤지엄 강릉', '주문진해변', '정동심곡 바다부채길', '인구해변', '하슬라아트월드']"
b_b014854,"['주문진해변', '정동심곡 바다부채길', '정동진해변', '하슬라아트월드', '경포해수욕장', '허균허난설헌기념공원', '경포호', '안목해변', '아르떼뮤지엄 강릉', '강문해변']"
b_b006539,"['이케아 동부산점', '해동용궁사', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b000662,"['주문진해변', '정동심곡 바다부채길', '정동진해변', '경포해수욕장', '경포아쿠아리움', '설악산소공원', '갯배st 속초청년몰', '하슬라아트월드', '속초아이', '외옹치해변']"
b_b008271,"['춘천삼악산호수케이블카', '이마트 춘천점', '남이섬', '청평사', '레고랜드코리아리조트', '김유정문학촌', '소양강스카이워크']"
b_b000298,"['영월서부시장', '한반도지형', '장릉', '영월관광센터']"
b_b000966,"['쏠비치 삼척', '삼척해변', '맹방해수욕장', '삼척중앙시장']"
b_b006655,"['연지공원', '수로왕릉', '롯데프리미엄아울렛 김해점']"
b_b000425,"['외옹치해변', '영랑호', '속초관광수산시장', '설악산소공원', '속초아이', '속초해수욕장', '영금정', '갯배st 속초청년몰', '이마트 속초점', '설악케이블카']"
b_b008038,['간절곶']
b_b004888,"['정동진해변', '주문진해변', '정동심곡 바다부채길', '경포호', '사근진해변', '하슬라아트월드', '허균허난설헌기념공원', '홈플러스 강릉점', '주문진수산물 좌판풍물시장', '아르떼뮤지엄 강릉']"
b_b004749,"['한반도지형', '영월관광센터', '장릉', '영월서부시장']"
b_b005674,"['국립경주박물관', '경주월드', '석굴암', '경주역사유적지구', '홈플러스 경주점', '보문호', '경주핑크뮬리군락지', '캘리포니아비치', '경주엑스포대공원', '보문정']"
b_b001002,"['맹방해수욕장', '쏠비치 삼척', '삼척해변', '삼척중앙시장']"
b_b009433,"['황매산군립공원', '합천영상테마파크']"
b_b004637,"['태화강국가정원', '태화강국가정원 십리대숲', '울산시립미술관']"
b_b004550,"['흰여울문화마을', '국제시장', '자갈치시장', '부평깡통시장', 'BIFF광장', '다이아몬드타워', '태종대유원지', '보수동책방골목', '롯데마트 광복점', '용두산공원']"
b_b004471,"['경포호', '하슬라아트월드', '정동심곡 바다부채길', '정동진해변', '경포대', '영랑호', '홈플러스 강릉점', '주문진해변', '낙산사', '인구해변']"
b_b003949,"['해운대블루라인파크 청사포정거장', '센텀시티 스파랜드', '해운대해수욕장', '송정해수욕장', '신세계백화점 센텀시티점', '해운대블루라인파크 미포정거장', '동백섬', '청사포다릿돌전망대', '벡스코', '해운대블루라인파크 송정정거장']"
b_b006574,"['황산공원', '통도사']"
b_b018535,"['센텀시티 스파랜드', '이케아 동부산점', '송정해수욕장', '해동용궁사', '해운대블루라인파크 청사포정거장', '청사포다릿돌전망대', '해운대해수욕장', '해운대블루라인파크 미포정거장', '신세계백화점 센텀시티점', '벡스코']"
b_b008098,"['주문진해변', '정동심곡 바다부채길', '아르떼뮤지엄 강릉', '하슬라아트월드', '홈플러스 강릉점', '경포대', '정동진해변', '경포호', '강문해변', '사근진해변']"
b_b012303,"['화암사', '송지호해수욕장', '통일전망대', 'DMZ박물관', '고성왕곡마을']"
b_b006851,"['송정해수욕장', '청사포다릿돌전망대', '신세계백화점 센텀시티점', '센텀시티 스파랜드', '해운대해수욕장', '동백섬', '해운대블루라인파크 청사포정거장', '해운대블루라인파크 미포정거장', '해운대블루라인파크 송정정거장', '벡스코']"
b_b010304,
b_b014411,
c_c002009,"['경주월드', '캘리포니아비치', '국립경주박물관', '보문호', '경주역사유적지구', '불국사', '경주엑스포대공원', '석굴암', '월정교', '대릉원']"
b_b003377,"['낙산사', '인구해변', '정암해변', '서피비치', '낙산해변', '휴휴암', '설악산', '양양전통시장']"
b_b005376,"['주문진해변', '정동진해변', '정동심곡 바다부채길', '하슬라아트월드', '경포대', '허균허난설헌기념공원', '경포호', '홈플러스 강릉점', '아르떼뮤지엄 강릉', '사근진해변']"
b_b006290,"['연지공원', '수로왕릉', '롯데프리미엄아울렛 김해점']"
b_b007007,"['태화강국가정원 십리대숲', '태화강국가정원', '울산시립미술관']"
b_b007067,"['송도해상케이블카 송도베이스테이션', '흰여울문화마을', '롯데마트 광복점', '부평깡통시장', '롯데백화점 광복점', 'BIFF광장', '다이아몬드타워', '태종대유원지', '자갈치시장', '국제시장']"
b_b009991,"['경주월드', '캘리포니아비치', '보문호', '경주역사유적지구', '국립경주박물관', '경주엑스포대공원', '첨성대', '월정교', '불국사', '경주핑크뮬리군락지']"
b_b003883,"['태화강국가정원 십리대숲', '태화강국가정원', '대왕암공원', '대왕암공원 출렁다리', '울산시립미술관']"
b_b000905,"['해동용궁사', '이케아 동부산점', '해운대블루라인파크 청사포정거장', '신세계백화점 센텀시티점', '해운대해수욕장', '흰여울문화마을', '송정해수욕장', '청사포다릿돌전망대', 'BIFF광장', '센텀시티 스파랜드']"
b_b008091,"['월정교', '캘리포니아비치', '보문호', '경주역사유적지구', '경주월드', '동궁과월지', '경주보문관광단지', '경주핑크뮬리군락지', '국립경주박물관', '교촌마을']"
b_b003886,"['캘리포니아비치', '보문호', '경주월드', '국립경주박물관', '경주역사유적지구', '석굴암', '경주엑스포대공원', '경주보문관광단지', '대릉원', '불국사']"
b_b016241,"['주문진해변', '정동진해변', '정동심곡 바다부채길', '경포해수욕장', '강문해변', '하슬라아트월드', '경포호', '경포대', '홈플러스 강릉점', '사천진해변']"
b_b009711,"['광안리해수욕장', '밀락 더 마켓']"
b_b003852,"['맹방해수욕장', '쏠비치 삼척', '삼척해변', '삼척중앙시장']"
b_b000918,"['정동심곡 바다부채길', '아르떼뮤지엄 강릉', '주문진해변', '정동진해변', '경포대', '하슬라아트월드', '경포호', '홈플러스 강릉점', '허균허난설헌기념관', '사근진해변']"
b_b007325,"['남이섬', '춘천삼악산호수케이블카', '김유정문학촌', '이마트 춘천점', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b005726,"['정동심곡 바다부채길', '주문진해변', '정동진해변', '사근진해변', '경포호', '주문진수산물 좌판풍물시장', '사천진해변', '아르떼뮤지엄 강릉', '허균허난설헌기념공원', '경포대']"
b_b011209,
b_b011102,['고석정꽃밭']
b_b012322,
b_b002395,"['소금산출렁다리', '뮤지엄산']"
b_b013710,"['센텀시티 스파랜드', '청사포다릿돌전망대', '송정해수욕장', '이케아 동부산점', '해동용궁사', '해운대해수욕장', '해운대블루라인파크 청사포정거장', '신세계백화점 센텀시티점', '해운대블루라인파크 미포정거장', '롯데월드 어드벤처 부산']"
b_b011572,"['해운대해수욕장', '광안리해수욕장', '청사포다릿돌전망대', '신세계백화점 센텀시티점', '센텀시티 스파랜드', '동백섬', '해운대블루라인파크 청사포정거장', '송정해수욕장', '해운대블루라인파크 미포정거장', '해운대블루라인파크 송정정거장']"
b_b001663,"['경주월드', '캘리포니아비치', '경주역사유적지구', '경주엑스포대공원', '보문호', '국립경주박물관', '석굴암', '경주보문관광단지', '황리단길', '불국사']"
b_b000243,"['정동심곡 바다부채길', '주문진해변', '정동진해변', '하슬라아트월드', '경포대', '홈플러스 강릉점', '아르떼뮤지엄 강릉', '경포호', '영랑호', '영금정']"
b_b009864,['간절곶']
b_b007529,"['인구해변', '휴휴암', '정암해변', '설악산', '낙산사', '서피비치', '낙산해변', '양양전통시장']"
b_b004370,"['경포대', '주문진해변', '아르떼뮤지엄 강릉', '정동심곡 바다부채길', '하슬라아트월드', '허균허난설헌기념공원', '경포호', '정동진해변', '사천진해변', '경포해수욕장']"
b_b008359,"['설악산국립공원', '인구해변', '휴휴암', '낙산사', '설악산', '정암해변', '서피비치', '양양전통시장', '낙산해변']"
b_b018625,"['경주월드', '캘리포니아비치', '보문호', '월정교', '대릉원', '보문정', '경주엑스포대공원', '동궁과월지', '황리단길', '국립경주박물관']"
b_b017827,"['남이섬', '이마트 춘천점', '춘천삼악산호수케이블카', '청평사', '김유정문학촌', '레고랜드코리아리조트', '소양강스카이워크']"
b_b007857,"['논골담길', '쏠비치 삼척', '맹방해수욕장', '추암촛대바위', '망상해변', '도째비골스카이밸리', '삼척해변', '천곡황금박쥐동굴', '어달해변', '삼척중앙시장']"
b_b004923,['고석정꽃밭']
b_b013735,
b_b003839,"['청라언덕', '서문시장', '동성로로데오거리', '스파크랜드', '팔공산케이블카', '신세계백화점 대구점', '현대백화점 대구점', '김광석다시그리기길', '주교좌계산대성당', '대구근대역사관']"
b_b005439,"['영랑호', '갯배st 속초청년몰', '영금정', '설악산소공원', '속초관광수산시장', '외옹치 바다향기로', '설악케이블카', '속초아이', '청초호수공원', '속초해수욕장']"
b_b001096,"['맹방해수욕장', '쏠비치 삼척', '삼척중앙시장', '삼척해변']"
b_b006664,"['황산공원', '통도사']"
b_b008138,"['설악산소공원', '외옹치해변', '영랑호', '속초관광수산시장', '속초아이', '등대해수욕장', '외옹치 바다향기로', '청초호수공원', '속초해수욕장', '갯배st 속초청년몰']"
b_b013792,['수성못']
b_b014149,"['해동용궁사', '이케아 동부산점', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b001995,"['경주월드', '보문호', '국립경주박물관', '캘리포니아비치', '석굴암', '홈플러스 경주점', '경주역사유적지구', '경주엑스포대공원', '동궁과월지', '보문정']"
b_b015915,"['영랑호', '설악케이블카', '외옹치해변', '속초아이', '외옹치 바다향기로', '영금정', '등대해수욕장', '속초해수욕장', '갯배st 속초청년몰', '이마트 속초점']"
b_b001161,"['해동용궁사', '이케아 동부산점', '밀락 더 마켓', '광안리해수욕장', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b004573,"['대관령양떼목장', '대관령삼양목장', '발왕산관광케이블카', '월정사', '오대산월정사 전나무숲길', '휘닉스평창 블루캐니언']"
b_b008280,['고석정꽃밭']
b_b000118,"['남이섬', '이마트 춘천점', '춘천삼악산호수케이블카', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b009785,"['수로왕릉', '연지공원', '롯데프리미엄아울렛 김해점']"
b_b018571,"['연지공원', '수로왕릉', '롯데프리미엄아울렛 김해점']"
b_b009322,
b_b003830,"['호미곶', '구룡포일본인가옥거리', '영일대해수욕장', '환호공원 스페이스워크', '죽도시장']"
b_b005953,"['주문진해변', '정동심곡 바다부채길', '하슬라아트월드', '정동진해변', '경포호', '경포대', '사근진해변', '홈플러스 강릉점', '허균허난설헌기념관', '경포해수욕장']"
b_b007943,"['황산공원', '통도사']"
b_b004877,"['청초호수공원', '갯배st 속초청년몰', '영금정', '속초해수욕장', '외옹치해변', '설악산소공원', '영랑호', '외옹치 바다향기로', '속초관광수산시장', '등대해수욕장']"
b_b001105,"['주문진해변', '하슬라아트월드', '정동심곡 바다부채길', '아르떼뮤지엄 강릉', '정동진해변', '인구해변', '낙산사', '사근진해변', '경포아쿠아리움', '정암해변']"
b_b011244,"['이케아 동부산점', '해동용궁사', '간절곶', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b000748,"['맹방해수욕장', '쏠비치 삼척', '삼척해변', '삼척중앙시장']"
b_b014509,"['남이섬', '춘천삼악산호수케이블카', '이마트 춘천점', '청평사', '김유정문학촌', '레고랜드코리아리조트', '소양강스카이워크']"
b_b007249,"['송정해수욕장', '해운대해수욕장', '청사포다릿돌전망대', '센텀시티 스파랜드', '동백섬', '신세계백화점 센텀시티점', '해운대블루라인파크 송정정거장', '해운대블루라인파크 청사포정거장', '해운대블루라인파크 미포정거장', '벡스코']"
b_b008443,"['경상남도수목원', '진주성', '진주남강유등축제']"
b_b014469,"['보문호', '경주월드', '경주역사유적지구', '금관총', '월정교', '국립경주박물관', '동궁과월지', '캘리포니아비치', '경주핑크뮬리군락지', '황리단길']"
b_b003867,"['남이섬', '이마트 춘천점', '춘천삼악산호수케이블카', '청평사', '김유정문학촌', '레고랜드코리아리조트', '소양강스카이워크']"
b_b009969,"['경주월드', '보문호', '호미곶', '경주핑크뮬리군락지', '동궁과월지', '월정교', '황리단길', '캘리포니아비치', '환호공원 스페이스워크', '보문정']"
b_b016460,"['BIFF광장', '롯데백화점 광복점', '자갈치시장', '롯데마트 광복점', '부평깡통시장', '국제시장', '보수동책방골목', '다이아몬드타워', '용두산공원']"
b_b001784,"['주문진해변', '정동심곡 바다부채길', '하슬라아트월드', '사근진해변', '아르떼뮤지엄 강릉', '경포대', '정동진해변', '허균허난설헌기념관', '허균허난설헌기념공원', '홈플러스 강릉점']"
b_b004649,"['캘리포니아비치', '경주월드', '보문호', '경주역사유적지구', '월정교', '첨성대', '금관총', '대릉원', '국립경주박물관', '황리단길']"
b_b004494,"['서문시장', '스파크랜드', '청라언덕', '동성로로데오거리', '김광석다시그리기길', '현대백화점 대구점', '팔공산케이블카', '신세계백화점 대구점', '대구근대역사관', '주교좌계산대성당']"
b_b001467,"['휴휴암', '낙산사', '인구해변', '서피비치', '설악산', '정암해변', '낙산해변', '양양전통시장']"
b_b018488,
b_b000191,"['경포호', '경포대', '이마트 춘천점', '정동심곡 바다부채길', '홈플러스 강릉점', '남이섬', '하슬라아트월드', '아르떼뮤지엄 강릉', '청평사', '사천진해변']"
b_b015455,"['광안리해수욕장', '밀락 더 마켓']"
b_b011579,['고석정꽃밭']
b_b012548,"['보문호', '캘리포니아비치', '경주역사유적지구', '경주월드', '국립경주박물관', '경주보문관광단지', '황리단길', '첨성대', '대릉원', '석굴암']"
b_b014175,"['센텀시티 스파랜드', '청사포다릿돌전망대', '이케아 동부산점', '해동용궁사', '송정해수욕장', '롯데월드 어드벤처 부산', '해운대블루라인파크 송정정거장', '해운대블루라인파크 청사포정거장', '해운대해수욕장', '해운대블루라인파크 미포정거장']"
b_b012543,"['송정해수욕장', '해운대해수욕장', '청사포다릿돌전망대', '신세계백화점 센텀시티점', '센텀시티 스파랜드', '동백섬', '해운대블루라인파크 청사포정거장', '해운대블루라인파크 미포정거장', '해운대블루라인파크 송정정거장', '벡스코']"
b_b004653,"['이케아 동부산점', '해동용궁사', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b010848,"['경주역사유적지구', '국립경주박물관', '보문호', '캘리포니아비치', '석굴암', '금관총', '경주월드', '불국사', '경주엑스포대공원', '경주보문관광단지']"
b_b005029,"['송정해수욕장', '청사포다릿돌전망대', '해운대해수욕장', '센텀시티 스파랜드', '동백섬', '광안리해수욕장', '해운대블루라인파크 청사포정거장', '자갈치시장', '신세계백화점 센텀시티점', '부평깡통시장']"
b_b002527,"['청사포다릿돌전망대', '송정해수욕장', '해운대해수욕장', '센텀시티 스파랜드', '동백섬', '이케아 동부산점', '자갈치시장', '해동용궁사', '부평깡통시장', '해운대블루라인파크 청사포정거장']"
b_b004953,"['환호공원 스페이스워크', '호미곶', '죽도시장', '영일대해수욕장', '구룡포일본인가옥거리']"
b_b006305,"['경주역사유적지구', '국립경주박물관', '보문호', '경주월드', '월정교', '대릉원', '첨성대', '금관총', '황리단길', '불국사']"
b_b011846,"['황매산군립공원', '합천영상테마파크']"
b_b005082,"['청사포다릿돌전망대', '센텀시티 스파랜드', '송정해수욕장', '해운대해수욕장', '동백섬', '신세계백화점 센텀시티점', 'BIFF광장', '해운대블루라인파크 청사포정거장', '부평깡통시장', '해운대블루라인파크 송정정거장']"
b_b006481,"['정동심곡 바다부채길', '주문진해변', '정동진해변', '하슬라아트월드', '경포대', '아르떼뮤지엄 강릉', '경포호', '허균허난설헌기념공원', '강문해변', '경포아쿠아리움']"
b_b004361,"['보문호', '경주역사유적지구', '경주월드', '캘리포니아비치', '경주엑스포대공원', '황리단길', '월정교', '국립경주박물관', '첨성대', '금관총']"
b_b015567,"['남이섬', '김유정문학촌', '이마트 춘천점', '춘천삼악산호수케이블카', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b011737,"['대왕암공원 출렁다리', '대왕암공원']"
b_b003748,"['태화강국가정원', '태화강국가정원 십리대숲', '장생포고래박물관', '간절곶', '울산시립미술관']"
b_b006780,"['경상남도수목원', '진주성', '진주남강유등축제']"
b_b009932,"['보문호', '캘리포니아비치', '경주역사유적지구', '국립경주박물관', '경주월드', '월정교', '대릉원', '금관총', '첨성대', '경주엑스포대공원']"
b_b004239,"['화암사', '송지호해수욕장', '통일전망대', '고성왕곡마을', 'DMZ박물관']"
b_b005784,"['대왕암공원', '대왕암공원 출렁다리', '장생포고래박물관', '간절곶']"
b_b003860,"['주문진해변', '정동심곡 바다부채길', '정동진해변', '홈플러스 강릉점', '하슬라아트월드', '아르떼뮤지엄 강릉', '강문해변', '경포대', '사근진해변', '경포호']"
b_b007636,"['남이섬', '이마트 춘천점', '춘천삼악산호수케이블카', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b011617,"['센텀시티 스파랜드', '해운대해수욕장', '송정해수욕장', '청사포다릿돌전망대', '벡스코', '신세계백화점 센텀시티점', '해운대블루라인파크 청사포정거장', '동백섬', '해운대블루라인파크 미포정거장', '해운대블루라인파크 송정정거장']"
b_b007664,"['보문호', '경주역사유적지구', '경주월드', '캘리포니아비치', '국립경주박물관', '금관총', '경주보문관광단지', '동궁과월지', '석굴암', '황리단길']"
b_b005062,"['인구해변', '서피비치', '설악산', '정암해변', '낙산해변', '휴휴암', '낙산사', '양양전통시장']"
b_b001604,"['국립경주박물관', '경주역사유적지구', '동궁과월지', '대릉원', '보문호', '경주월드', '월정교', '금관총', '경주핑크뮬리군락지', '보문정']"
b_b000037,"['경주월드', '보문호', '국립경주박물관', '캘리포니아비치', '경주보문관광단지', '경주역사유적지구', '석굴암', '월정교', '금관총', '홈플러스 경주점']"
b_b007544,"['이케아 동부산점', '해동용궁사', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b008584,"['청사포다릿돌전망대', '송정해수욕장', '센텀시티 스파랜드', '동백섬', '해운대블루라인파크 송정정거장', '해운대블루라인파크 청사포정거장', '해운대해수욕장', '흰여울문화마을', '신세계백화점 센텀시티점', '해운대전통시장']"
b_b000194,"['해동용궁사', '이케아 동부산점', '청사포다릿돌전망대', '해운대블루라인파크 청사포정거장', '신세계백화점 센텀시티점', '해운대해수욕장', '동백섬', '센텀시티 스파랜드', '송정해수욕장', '해운대블루라인파크 미포정거장']"
b_b005975,"['뮤지엄산', '인구해변', '낙산사', '소금산출렁다리', '휴휴암', '정암해변', '서피비치', '설악산', '낙산해변', '양양전통시장']"
b_b007785,"['남이섬', '춘천삼악산호수케이블카', '이마트 춘천점', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b006336,
b_b011174,"['팔공산케이블카', '신세계백화점 대구점']"
b_b000109,"['캘리포니아비치', '석굴암', '국립경주박물관', '보문호', '경주역사유적지구', '경주엑스포대공원', '경주월드', '경주보문관광단지', '경주오릉', '불국사']"
b_b009457,"['영일대해수욕장', '호미곶', '구룡포일본인가옥거리', '환호공원 스페이스워크', '죽도시장']"
b_b015631,"['황매산군립공원', '합천영상테마파크']"
b_b003825,"['동성로로데오거리', '현대백화점 대구점', '서문시장', '청라언덕', '스파크랜드', '김광석다시그리기길', '주교좌계산대성당', '대구근대역사관']"
b_b002533,"['국립경주박물관', '대릉원', '경주월드', '캘리포니아비치', '월정교', '불국사', '경주역사유적지구', '영일대해수욕장', '호미곶', '첨성대']"
b_b004624,"['영금정', '영랑호', '갯배st 속초청년몰', '속초아이', '외옹치 바다향기로', '청초호수공원', '설악산소공원', '외옹치해변', '등대해수욕장', '설악케이블카']"
b_b006126,"['아르떼뮤지엄 강릉', '하슬라아트월드', '경포대', '경포호', '홈플러스 강릉점', '정동진해변', '주문진해변', '정동심곡 바다부채길', '허균허난설헌기념관', '사근진해변']"
b_b005920,"['광안리해수욕장', '해운대해수욕장', '송정해수욕장', '청사포다릿돌전망대', '센텀시티 스파랜드', '해운대블루라인파크 청사포정거장', '동백섬', '해운대블루라인파크 미포정거장', '신세계백화점 센텀시티점', '해운대블루라인파크 송정정거장']"
b_b011043,"['소금산출렁다리', '뮤지엄산']"
b_b000802,"['이케아 동부산점', '해동용궁사', '롯데프리미엄아울렛 동부산점', '롯데월드 어드벤처 부산']"
b_b013679,"['호미곶', '환호공원 스페이스워크', '영일대해수욕장', '죽도시장', '구룡포일본인가옥거리']"
b_b015237,"['해동용궁사', '이케아 동부산점', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b011435,"['경상남도수목원', '진주성', '진주남강유등축제']"
b_b009302,"['외옹치해변', '청초호수공원', '영랑호', '영금정', '속초아이', '등대해수욕장', '갯배st 속초청년몰', '설악산소공원', '속초해수욕장', '설악케이블카']"
b_b011002,"['남이섬', '춘천삼악산호수케이블카', '이마트 춘천점', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b008228,"['캘리포니아비치', '보문호', '경주월드', '국립경주박물관', '경주엑스포대공원', '월정교', '석굴암', '불국사', '경주역사유적지구', '대릉원']"
b_b002862,"['화암사', '송지호해수욕장', '통일전망대', '고성왕곡마을', 'DMZ박물관']"
b_b008256,"['국립경주박물관', '경주월드', '경주역사유적지구', '첨성대', '보문호', '월정교', '대릉원', '경주보문관광단지', '캘리포니아비치', '불국사']"
b_b015736,"['대관령양떼목장', '오대산월정사 전나무숲길', '월정사', '휘닉스평창 블루캐니언', '발왕산관광케이블카', '대관령삼양목장']"
b_b004420,"['해동용궁사', '이케아 동부산점', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b015983,"['보문호', '캘리포니아비치', '경주월드', '국립경주박물관', '경주역사유적지구', '월정교', '경주보문관광단지', '동궁과월지', '불국사', '경주오릉']"
b_b002777,"['주문진해변', '홈플러스 강릉점', '경포대', '정동심곡 바다부채길', '하슬라아트월드', '아르떼뮤지엄 강릉', '허균허난설헌기념공원', '정동진해변', '사근진해변', '경포호']"
b_b006935,"['남이섬', '이마트 춘천점', '춘천삼악산호수케이블카', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b011566,['간절곶']
b_b006289,"['황산공원', '통도사']"
b_b009602,
b_b011555,"['주문진해변', '정동심곡 바다부채길', '정동진해변', '사근진해변', '하슬라아트월드', '경포호', '아르떼뮤지엄 강릉', '허균허난설헌기념공원', '경포대', '홈플러스 강릉점']"
c_c002219,['영남루']
b_b009520,"['태화강국가정원', '태화강국가정원 십리대숲', '울산시립미술관']"
b_b006157,"['주문진해변', '정동심곡 바다부채길', '정동진해변', '경포해수욕장', '하슬라아트월드', '경포호', '아르떼뮤지엄 강릉', '경포대', '사근진해변', '경포아쿠아리움']"
b_b004918,"['영랑호', '설악케이블카', '외옹치 바다향기로', '갯배st 속초청년몰', '속초아이', '영금정', '설악산소공원', '외옹치해변', '청초호수공원', '아바이마을']"
b_b005822,"['해동용궁사', '이케아 동부산점', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
a_a011440,"['소금산출렁다리', '뮤지엄산']"
b_b001232,['화개장터']
a_a000193,"['주문진해변', '정동심곡 바다부채길', '정동진해변', '경포호', '하슬라아트월드', '경포대', '사근진해변', '경포해수욕장', '홈플러스 강릉점', '사천진해변']"
b_b008164,"['영랑호', '외옹치 바다향기로', '외옹치해변', '속초아이', '등대해수욕장', '속초관광수산시장', '설악산소공원', '속초해수욕장', '영금정', '설악케이블카']"
b_b001045,"['소노벨비발디파크', '비발디파크 오션월드']"
b_b005402,"['주문진해변', '사근진해변', '정동진해변', '정동심곡 바다부채길', '아르떼뮤지엄 강릉', '하슬라아트월드', '경포해수욕장', '경포아쿠아리움', '경포대', '경포호']"
b_b010124,"['영랑호', '외옹치해변', '설악산소공원', '속초관광수산시장', '등대해수욕장', '외옹치 바다향기로', '설악케이블카', '갯배st 속초청년몰', '영금정', '속초아이']"
b_b018608,
b_b010889,"['이케아 동부산점', '센텀시티 스파랜드', '광안리해수욕장', '해동용궁사', '송정해수욕장', '동백섬', '해운대해수욕장', '청사포다릿돌전망대', '신세계백화점 센텀시티점', '해운대블루라인파크 송정정거장']"
b_b001744,"['호미곶', '영일대해수욕장', '죽도시장', '환호공원 스페이스워크', '구룡포일본인가옥거리']"
b_b014349,"['보문호', '경주월드', '경주역사유적지구', '캘리포니아비치', '석굴암', '국립경주박물관', '홈플러스 경주점', '첨성대', '대릉원', '황리단길']"
b_b015290,"['남이섬', '춘천삼악산호수케이블카', '이마트 춘천점', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b006606,"['하이원 워터월드', '파크로쉬리조트앤웰니스', '한반도지형', '장릉', '영월관광센터', '영월서부시장', '정선아리랑시장']"
b_b008079,"['광안리해수욕장', '밀락 더 마켓']"
b_b018751,"['청라언덕', '스파크랜드', '서문시장', '동성로로데오거리', '현대백화점 대구점', '김광석다시그리기길', '주교좌계산대성당', '대구근대역사관']"
b_b011250,"['용두산공원', '자갈치시장', '국제시장', '부평깡통시장', '다이아몬드타워', 'BIFF광장', '롯데마트 광복점', '롯데백화점 광복점', '보수동책방골목']"
b_b011338,"['황산공원', '통도사']"
b_b006008,"['무섬마을', '소수서원']"
b_b008020,"['보문호', '황리단길', '첨성대', '경주역사유적지구', '캘리포니아비치', '불국사', '경주월드', '대릉원', '석굴암', '월정교']"
b_b007729,"['첨성대', '경주월드', '대릉원', '경주역사유적지구', '국립경주박물관', '황리단길', '보문호', '경주엑스포대공원', '캘리포니아비치', '월정교']"
b_b006423,"['남이섬', '춘천삼악산호수케이블카', '김유정문학촌', '이마트 춘천점', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b006787,['83타워']
b_b012553,"['보문호', '경주역사유적지구', '경주월드', '캘리포니아비치', '국립경주박물관', '월정교', '동궁과월지', '석굴암', '금관총', '경주핑크뮬리군락지']"
b_b005041,"['남이섬', '이마트 춘천점', '춘천삼악산호수케이블카', '김유정문학촌', '청평사', '레고랜드코리아리조트', '소양강스카이워크']"
b_b007174,"['황산공원', '통도사']"
b_b007627,['감천문화마을']
b_b007930,"['외옹치 바다향기로', '영금정', '휴휴암', '영랑호', '인구해변', '낙산사', '속초아이', '정암해변', '설악산소공원', '속초관광수산시장']"
b_b005151,"['속초아이', '갯배st 속초청년몰', '속초관광수산시장', '화암사', '외옹치 바다향기로', '영금정', '설악산소공원', '속초해수욕장', '영랑호', '송지호해수욕장']"
b_b011476,"['영랑호', '정동심곡 바다부채길', '주문진해변', '하슬라아트월드', '정동진해변', '아르떼뮤지엄 강릉', '설악산소공원', '속초관광수산시장', '경포아쿠아리움', '설악케이블카']"
b_b008186,"['인구해변', '정암해변', '낙산해변', '설악산', '휴휴암', '서피비치', '낙산사', '양양전통시장']"
b_b004475,"['태화강국가정원', '태화강국가정원 십리대숲', '울산시립미술관']"
b_b006346,
b_b006986,"['하이원 워터월드', '파크로쉬리조트앤웰니스', '정선아리랑시장']"
b_b001856,"['설악산', '낙산사', '정암해변', '서피비치', '인구해변', '낙산해변', '휴휴암', '양양전통시장']"
